,title,company,place,salary,publish_time
979,信用卡逾期催收专员,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
980,交行信用卡催收专员M2,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
981,交行信用卡催收/新职场/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
982,银行信用卡催收/稳定/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
983,银行信用卡催收,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
984,电话催收/M2/信用卡内催,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
985,催收专员/内催/信用卡,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
986,交行催收员/新项目/晋升大/外派学习机会,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
987,电话催收/新职场/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
988,催收专员/银行/稳定/新职场,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
989,交行信用卡资产保全专员,交通银行股份有限公司太平洋信用卡...,重庆-渝中区,0.8-1万/月,10-06
990,逾期提醒客服岗/零销售,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,4.5-6千/月,10-03
991,电话催收专员6-8K/朝九晚六 双休,武汉市新鸿信企业管理咨询有限公司...,武汉-洪山区,6-8千/月,10-01
992,招商银行双休电话客服保底六千+文员+销售,雅诚金服,武汉-江夏区,6-8千/月,10-01
993,招商银行双休电话客服保底六千+文员+销售,雅诚金服,武汉-江夏区,6-8千/月,09-30
994,销售代表 客服专员/双休-五险一金-8K,四川晨盈企业管理有限公司,成都-武侯区,0.8-1万/月,09-28
995,高薪待遇最好的风控专员(福利待遇优）,四川晨盈企业管理有限公司,成都-武侯区,6-8千/月,09-28
996,催收客服5K+市中心交通便利,四川晨盈企业管理有限公司,成都-锦江区,6-8千/月,09-27
997,电话催收专员,华睿信（北京）金融服务外包有限公...,东莞-南城区,5-10万/月,11-26
998,催收/无责底薪/五险一金,武汉先达人力资源有限公司,武汉-洪山区,0.4-1万/月,11-25
999,宜信朝九晚五周末双休月7K,武汉先达人力资源有限公司,武汉,0.8-1万/月,11-25
